"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Npy6r"	0	NA	NA	NA	NA	NA
"Myot"	0	NA	NA	NA	NA	NA
"Dcp2"	7.98037080632345	0.915711955544102	0.7483451288734	1.22364924980893	0.221084572188016	0.999227153164369
"Mcc"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"A930012L18Rik"	0	NA	NA	NA	NA	NA
"Ythdc2"	1.45520849890163	0.384848490876	1.07175870500389	0.35908128301566	0.719534283141938	NA
"Kcnn2"	0	NA	NA	NA	NA	NA
"A330093E20Rik"	0	NA	NA	NA	NA	NA
"Trim36"	0.516104083147874	-0.555335537120785	0.800369105616121	-0.693849291813044	0.487776726738759	NA
"Pggt1b"	1.44252300264808	0.7441360411295	1.04067438104098	0.715051753638007	0.474577064505562	NA
"Ccdc112"	0.503418586894324	-0.0294079971560354	0.78947349828837	-0.0372501385034379	0.970285561583711	NA
"Mospd4"	0	NA	NA	NA	NA	NA
"Fem1c"	2.72219276913581	-0.278089476530043	0.989139026080915	-0.281142962917828	0.778600749846634	NA
"Ticam2"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"Tmed7"	3.28484872755468	-1.32769851999473	0.969752074604464	-1.36911129634476	0.170964487748897	NA
"Eif1a"	8.57689314375977	0.242995670491017	0.708918089807597	0.342769741645283	0.73177169109012	0.999227153164369
"Cdo1"	0.717013808068864	0.161411292747297	0.828084581884091	0.194921263212084	0.84545458782496	NA
"Atg12"	1.23311789121674	-0.241614976003134	1.02424276958246	-0.235896198810004	0.813513217936848	NA
"Ap3s1"	0	NA	NA	NA	NA	NA
"4833403I15Rik"	0	NA	NA	NA	NA	NA
"Arl14epl"	1.24161327772709	0.139419371635953	1.02570712292384	0.135925127670489	0.891880470817823	NA
"Commd10"	2.65446001110092	0.460396022353893	1.01396378717398	0.454055685397862	0.649788747655851	NA
"Sema6a"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"9130209A04Rik"	0	NA	NA	NA	NA	NA
"Gm5095"	0	NA	NA	NA	NA	NA
"G630055G22Rik"	0	NA	NA	NA	NA	NA
"Eno1b"	0.772061069850209	-0.21823580378329	0.844727365465362	-0.258350578784746	0.7961363545359	NA
"1700044K03Rik"	0	NA	NA	NA	NA	NA
"Dtwd2"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"1700065O20Rik"	0	NA	NA	NA	NA	NA
"Dmxl1"	3.17905948075914	0.390625218347785	0.956882828264432	0.40822680354322	0.683107171695899	NA
"Tnfaip8"	0.247461600191988	-0.431760461295269	0.733298337348993	-0.58879236363219	0.556000569113249	NA
"Hsd17b4"	2.45355028617993	-0.0859019688156312	1.01226148065611	-0.0848614418874781	0.932371546084238	NA
"Fam170a"	0	NA	NA	NA	NA	NA
"Hdhd1a"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"Prr16"	0	NA	NA	NA	NA	NA
"Mir28"	0	NA	NA	NA	NA	NA
"Ftmt"	0	NA	NA	NA	NA	NA
"Srfbp1"	1.9924934648134	-0.0911677516968115	1.06135120751826	-0.0858978169064205	0.931547646954471	NA
"Lox"	0	NA	NA	NA	NA	NA
"Zfp474"	0	NA	NA	NA	NA	NA
"1700034E13Rik"	0	NA	NA	NA	NA	NA
"Gykl1"	0	NA	NA	NA	NA	NA
"Sncaip"	0	NA	NA	NA	NA	NA
"Mir467f"	0	NA	NA	NA	NA	NA
"Snx2"	3.47726306596533	-1.05151970033707	0.952046768711138	-1.10448324062965	0.26938356962053	NA
"Snx24"	0	NA	NA	NA	NA	NA
"Ppic"	2.48741666519737	-0.480546322100954	1.01445596471065	-0.47369855254192	0.635714885679059	NA
"Prdm6"	0	NA	NA	NA	NA	NA
"Gm19466"	0	NA	NA	NA	NA	NA
"Cep120"	1.9459415895424	0.768900681775764	1.07113701772131	0.717835971546841	0.472858430835466	NA
"Csnk1g3"	1.03220816629575	-0.978960660659971	0.950407519896589	-1.03004305012916	0.302989797109033	NA
"Redrum"	0	NA	NA	NA	NA	NA
"9330117O12Rik"	0	NA	NA	NA	NA	NA
"Zfp608"	0	NA	NA	NA	NA	NA
"Gramd3"	0.516104083147874	-0.555335537120785	0.800369105616121	-0.693849291813044	0.487776726738759	NA
"Aldh7a1"	3.19174497701269	0.0637841956513268	0.952775099515369	0.0669456996554284	0.946624931552223	NA
"Mir1258"	0	NA	NA	NA	NA	NA
"Phax"	2.50859754796127	-0.491903467959868	1.01149366538072	-0.486313938283262	0.626744598367271	NA
"Tex43"	0	NA	NA	NA	NA	NA
"Lmnb1"	15.8190692592504	0.590550095786662	0.561103282991982	1.05248020050366	0.292579289828835	0.999227153164369
"March3"	0	NA	NA	NA	NA	NA
"Gm10536"	0	NA	NA	NA	NA	NA
"C330018D20Rik"	0	NA	NA	NA	NA	NA
"Megf10"	0	NA	NA	NA	NA	NA
"Prrc1"	3.32073183415558	2.20002463509055	1.01397753420532	2.16969761249667	0.0300297610469391	NA
"Ctxn3"	0	NA	NA	NA	NA	NA
"1700066O22Rik"	0	NA	NA	NA	NA	NA
"1700011I03Rik"	0	NA	NA	NA	NA	NA
"4930511M06Rik"	0	NA	NA	NA	NA	NA
"2210409D07Rik"	0	NA	NA	NA	NA	NA
"Slc12a2"	2.27382144402283	-0.725615010306346	1.03689536927238	-0.699795786353576	0.484054846589774	NA
"Fbn2"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Slc27a6"	0	NA	NA	NA	NA	NA
"Isoc1"	1.00683717378865	-0.0506128138558304	0.961858332234368	-0.0526198216095487	0.958034823487816	NA
"Adamts19"	0	NA	NA	NA	NA	NA
"A730017C20Rik"	0	NA	NA	NA	NA	NA
"Chsy3"	0	NA	NA	NA	NA	NA
"Mir6355"	0	NA	NA	NA	NA	NA
"Gm4951"	0	NA	NA	NA	NA	NA
"Gm4841"	0	NA	NA	NA	NA	NA
"F830016B08Rik"	0	NA	NA	NA	NA	NA
"Iigp1"	0	NA	NA	NA	NA	NA
"Smim3"	0	NA	NA	NA	NA	NA
"Dctn4"	1.9501316992856	-0.0666540580670881	1.06388049150653	-0.0626518284706032	0.950043757296799	NA
"Rbm22"	2.21877418224149	-0.284376295511486	1.03846991671423	-0.273841630782397	0.784206329260109	NA
"Myoz3"	0	NA	NA	NA	NA	NA
"Synpo"	0	NA	NA	NA	NA	NA
"G630071F17Rik"	0	NA	NA	NA	NA	NA
"Ndst1"	1.30934603576198	-0.673279059877656	1.01350208048071	-0.664309499550623	0.506492242271319	NA
"Rps14"	7.60392234898856	0.124466534538958	0.746572071905171	0.166717372940743	0.867592435222652	0.999227153164369
"Cd74"	0	NA	NA	NA	NA	NA
"Mir5107"	0	NA	NA	NA	NA	NA
"Tcof1"	12.4517855498239	0.346445953503379	0.617532858050807	0.561016226078898	0.574786475764713	0.999227153164369
"Arsi"	0	NA	NA	NA	NA	NA
"Camk2a"	0	NA	NA	NA	NA	NA
"Mir7220"	0	NA	NA	NA	NA	NA
"Mir6982"	0	NA	NA	NA	NA	NA
"Slc6a7"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Cdx1"	2.11298493544594	2.31868634292895	1.07625826411483	2.1543958548239	0.031209141378259	NA
"Pdgfrb"	0	NA	NA	NA	NA	NA
"Csf1r"	0	NA	NA	NA	NA	NA
"Mir6983"	0	NA	NA	NA	NA	NA
"Hmgxb3"	1.68998460284006	0.604325656561379	1.07670863439306	0.561271301499347	0.574612602485835	NA
"Slc26a2"	0.469552207876876	0.496029444800976	0.773482146461635	0.64129398082439	0.521331699190374	NA
"Pde6a"	0	NA	NA	NA	NA	NA
"Ppargc1b"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"A530050N04Rik"	0	NA	NA	NA	NA	NA
"Arhgef37"	0	NA	NA	NA	NA	NA
"Csnk1a1"	10.023606256151	0.198206274891183	0.668806509657245	0.296358172399909	0.766956564868218	0.999227153164369
"Gm20748"	0	NA	NA	NA	NA	NA
"Mir143hg"	0	NA	NA	NA	NA	NA
"Mir145"	0	NA	NA	NA	NA	NA
"Mir143"	0	NA	NA	NA	NA	NA
"Il17b"	0	NA	NA	NA	NA	NA
"Pcyox1l"	2.03904534008439	-0.970635112335402	1.06636572054425	-0.910227226584149	0.362702688306986	NA
"Grpel2"	0.98565629102475	-0.0366141554814006	0.955804381627481	-0.0383071642955396	0.969442778698706	NA
"1500015A07Rik"	0	NA	NA	NA	NA	NA
"Afap1l1"	0	NA	NA	NA	NA	NA
"Ablim3"	0	NA	NA	NA	NA	NA
"Sh3tc2"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Adrb2"	0	NA	NA	NA	NA	NA
"Htr4"	0	NA	NA	NA	NA	NA
"Fbxo38"	4.42486286822943	-0.102205284372975	0.894465073342554	-0.114264142244304	0.909028406627264	NA
"Spink10"	0	NA	NA	NA	NA	NA
"Spink7"	0	NA	NA	NA	NA	NA
"Spink13"	0	NA	NA	NA	NA	NA
"2700046A07Rik"	0	NA	NA	NA	NA	NA
"Apcdd1"	0.247461600191988	-0.431760461295269	0.733298337348993	-0.58879236363219	0.556000569113249	NA
"Napg"	0.750880187086312	-0.236144760786094	0.882801097176163	-0.267494865538178	0.789088166899326	NA
"Piezo2"	0	NA	NA	NA	NA	NA
"Txnl1"	4.26631490883623	-0.51219003294872	0.907230032495004	-0.564564679963392	0.572369894779925	NA
"Wdr7"	1.70267009909361	0.142836647465562	1.07690346134859	0.132636445690954	0.894480907564442	NA
"St8sia3os"	0	NA	NA	NA	NA	NA
"St8sia3"	0.247461600191988	-0.431760461295269	0.733298337348993	-0.58879236363219	0.556000569113249	NA
"Onecut2"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Fech"	2.02635984383084	-0.525580506883168	1.06034612482796	-0.495668814716933	0.620128092836381	NA
"Nars"	12.9171476479575	0.637025433262094	0.611478364718695	1.04177918634153	0.297514066060544	0.999227153164369
"Atp8b1"	0	NA	NA	NA	NA	NA
"Nedd4l"	0.750880187086312	-0.236144760786094	0.882801097176163	-0.267494865538178	0.789088166899326	NA
"Mir466p"	0	NA	NA	NA	NA	NA
"Mir122a"	0	NA	NA	NA	NA	NA
"Alpk2"	0	NA	NA	NA	NA	NA
"Malt1"	1.0195226700422	-0.462943649571233	0.967952704857705	-0.478270939528278	0.632457377244101	NA
"Mir3473f"	0	NA	NA	NA	NA	NA
"Zfp532"	2.41118852065213	-0.058596201569105	1.04394175244885	-0.0561297614849214	0.955238435068447	NA
"Oacyl"	0	NA	NA	NA	NA	NA
"Sec11c"	0	NA	NA	NA	NA	NA
"Grp"	0	NA	NA	NA	NA	NA
"Rax"	0	NA	NA	NA	NA	NA
"Cplx4"	0	NA	NA	NA	NA	NA
"Lman1"	4.42486286822943	-0.103102420419257	0.884909335857312	-0.116511846176162	0.907246898148317	NA
"Ccbe1"	0.469552207876876	0.496029444800976	0.773482146461635	0.64129398082439	0.521331699190374	NA
"Mir694"	0	NA	NA	NA	NA	NA
"Pmaip1"	6.07896436446859	-1.94820197820137	0.85731303035815	-2.27245114586383	0.0230592755498128	0.722357381535873
"Gm9926"	0	NA	NA	NA	NA	NA
"Mc4r"	0	NA	NA	NA	NA	NA
"Gm19784"	0	NA	NA	NA	NA	NA
"Gnal"	0.503418586894324	-0.0294079971560355	0.78947349828837	-0.037250138503438	0.970285561583711	NA
"Chmp1b"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"Mppe1"	0	NA	NA	NA	NA	NA
"Impa2"	1.65611822382262	1.10940331921414	1.07624166459159	1.03081246128408	0.302628773463081	NA
"B430212C06Rik"	0	NA	NA	NA	NA	NA
"Cidea"	0	NA	NA	NA	NA	NA
"Tubb6"	1.44671311239128	-0.0367267802588161	1.06094316037404	-0.0346171045071519	0.972385062249644	NA
"Afg3l2"	3.40534019818723	0.214513632511685	0.950104865792575	0.225778901082397	0.821373387881338	NA
"Slmo1"	0	NA	NA	NA	NA	NA
"Spire1"	1.80426923614596	-1.30428657700465	1.0770354057316	-1.21099693665008	0.225896578749316	NA
"Cep76"	1.74922197436461	-0.756942310308384	1.07521840768248	-0.703989352209748	0.481439404616545	NA
"Psmg2"	2.14685131446339	1.5317824666505	1.06419633329344	1.43937957567472	0.1500430078981	NA
"Ptpn2"	2.20608868598794	0.118694199568026	1.0361939489228	0.114548246196012	0.908803203123696	NA
"Seh1l"	6.84454677539191	0.0674770017008895	0.772548004356134	0.0873434418578649	0.930398524331516	0.999227153164369
"4930549G23Rik"	0	NA	NA	NA	NA	NA
"Cep192"	7.71172832336756	1.04630403617777	0.752837343488335	1.38981420784686	0.16458530258329	0.999227153164369
"Ldlrad4"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Fam210a"	1.27547965674453	-0.245495809349418	1.00636258721588	-0.243943696305908	0.807274426481063	NA
"Mir7219"	0	NA	NA	NA	NA	NA
"Rnmt"	3.72902994292446	-0.254500177018663	0.92812468107032	-0.27420903916182	0.783923982014756	NA
"Mc5r"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Mc2r"	0	NA	NA	NA	NA	NA
"Mir6356"	0	NA	NA	NA	NA	NA
"4930546C10Rik"	0	NA	NA	NA	NA	NA
"Mir145b"	0	NA	NA	NA	NA	NA
"Tcf4"	2.39431291465538	1.1704276970929	1.03328952324197	1.13271998870235	0.257331860802933	NA
"Ccdc68"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Rab27b"	0	NA	NA	NA	NA	NA
"Dynap"	0	NA	NA	NA	NA	NA
"4930503L19Rik"	0	NA	NA	NA	NA	NA
"Stard6"	0	NA	NA	NA	NA	NA
"Poli"	0.503418586894324	-0.0294079971560354	0.78947349828837	-0.0372501385034379	0.970285561583711	NA
"Mir6357"	0	NA	NA	NA	NA	NA
"Mbd2"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Dcc"	0	NA	NA	NA	NA	NA
"Mex3c"	3.02470163110914	-0.81338264434812	0.974448886805207	-0.834710424899603	0.403880770580303	NA
"Smad4"	3.53661560451382	-0.423331233788592	0.956568813791943	-0.442551782668369	0.658089967457217	NA
"Elac1"	0	NA	NA	NA	NA	NA
"Me2"	3.64011630212567	0.347351447188214	0.928269158703039	0.374192596976428	0.708261031357289	NA
"Mro"	0	NA	NA	NA	NA	NA
"Mapk4"	0.516104083147874	-0.555335537120785	0.800369105616121	-0.693849291813044	0.487776726738759	NA
"D730045A05Rik"	0	NA	NA	NA	NA	NA
"Ska1"	1.45520849890163	0.384848490876	1.07175870500389	0.35908128301566	0.719534283141938	NA
"Cxxc1"	1.47638938166552	0.347934950569335	1.06589098313034	0.326426394515047	0.744101770303791	NA
"Mbd1"	0.750880187086312	-0.236144760786094	0.882801097176163	-0.267494865538178	0.789088166899326	NA
"Ccdc11"	0	NA	NA	NA	NA	NA
"Myo5b"	0	NA	NA	NA	NA	NA
"1700120E14Rik"	0	NA	NA	NA	NA	NA
"Scarna17"	0	NA	NA	NA	NA	NA
"Acaa2"	0.717013808068864	0.161411292747297	0.828084581884091	0.194921263212084	0.84545458782496	NA
"Lipg"	0	NA	NA	NA	NA	NA
"9030625G05Rik"	0	NA	NA	NA	NA	NA
"Rpl17"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"BC031181"	0.9729707947712	0.361117410550629	0.953908421011954	0.378566120810148	0.70501008446361	NA
"Dym"	0.469552207876876	0.533257993026978	0.794596772670057	0.671105158450479	0.502153541014868	NA
"2010010A06Rik"	0	NA	NA	NA	NA	NA
"Smad7"	1.9924934648134	-0.0919471571942291	1.05904170056951	-0.0868210922617907	0.930813721728884	NA
"Ctif"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Gm10532"	0	NA	NA	NA	NA	NA
"Zbtb7c"	0	NA	NA	NA	NA	NA
"2900057B20Rik"	0	NA	NA	NA	NA	NA
"Mir6358"	0	NA	NA	NA	NA	NA
"Smad2"	3.23410674254048	0.0444384896970077	0.970151660129983	0.0458057142231285	0.963465104301843	NA
"Skor2"	0	NA	NA	NA	NA	NA
"Ier3ip1"	0.750880187086312	-0.236144760786094	0.882801097176163	-0.267494865538178	0.789088166899326	NA
"Hdhd2"	0.503418586894324	-0.0294079971560355	0.78947349828837	-0.037250138503438	0.970285561583711	NA
"Katnal2"	0	NA	NA	NA	NA	NA
"Pias2"	5.44438553827162	-0.324440471514611	0.838147741247419	-0.387092221989103	0.698687935599694	0.999227153164369
"St8sia5"	0	NA	NA	NA	NA	NA
"Loxhd1"	0	NA	NA	NA	NA	NA
"Rnf165"	2.33305881554738	-2.54722644535389	1.07211271951147	-2.37589424973392	0.0175064792818954	NA
"8030462N17Rik"	2.47473116894382	-0.0961219790544619	1.01107147701672	-0.0950694201542316	0.924259687215251	NA
"4930465K10Rik"	0	NA	NA	NA	NA	NA
"Haus1"	1.93744620303205	0.356150449633512	1.06279867987176	0.335106221317933	0.737544959994797	NA
"Atp5a1"	48.0663004444173	0.31498860285954	0.419952729656736	0.750057281725512	0.453220206151353	0.999227153164369
"Pstpip2"	0	NA	NA	NA	NA	NA
"Epg5"	0.516104083147874	-0.555335537120785	0.800369105616121	-0.693849291813044	0.487776726738759	NA
"Siglec15"	0	NA	NA	NA	NA	NA
"Slc14a1"	0	NA	NA	NA	NA	NA
"Slc14a2"	0	NA	NA	NA	NA	NA
"Setbp1"	0.763565683339862	-0.686286608829017	0.857440459616598	-0.800389812647618	0.423484981522311	NA
"Pard6g"	0.482237704130426	-0.013750775887993	0.78797011559185	-0.017450885022035	0.986076914946203	NA
"Adnp2"	2.74337365189971	-0.282945824915031	0.998161586426249	-0.283466954411732	0.776818909782453	NA
"Rbfa"	1.48057949140873	-0.465975924161128	1.06490119827111	-0.437576673702357	0.661693183624292	NA
"Txnl4a"	3.71634444667091	0.0312405430563043	0.928823327481741	0.0336345375185664	0.973168580883639	NA
"Hsbp1l1"	0	NA	NA	NA	NA	NA
"Pqlc1"	0.469552207876876	0.496029444800976	0.773482146461635	0.64129398082439	0.521331699190374	NA
"Kcng2"	0	NA	NA	NA	NA	NA
"Ctdp1"	2.52128304421482	-0.901700832842742	1.01565694789693	-0.887800585335282	0.37464802802262	NA
"Gm2176"	0	NA	NA	NA	NA	NA
"Nfatc1"	0	NA	NA	NA	NA	NA
"Atp9b"	0.717013808068864	0.161411292747297	0.828084581884091	0.194921263212084	0.84545458782496	NA
"Sall3"	0	NA	NA	NA	NA	NA
"Mir5127"	0	NA	NA	NA	NA	NA
"Galr1"	0	NA	NA	NA	NA	NA
"Mbp"	0.503418586894324	-0.0294079971560355	0.78947349828837	-0.037250138503438	0.970285561583711	NA
"Zfp236"	3.09014583996035	1.11185425546714	0.997454519030457	1.1146916819304	0.26498256674765	NA
"Mir5112"	0	NA	NA	NA	NA	NA
"2210420H20Rik"	0	NA	NA	NA	NA	NA
"Zfp516"	2.64177451484737	0.867091521733639	1.00691006759224	0.861140979359817	0.389160401652587	NA
"4930592I03Rik"	0	NA	NA	NA	NA	NA
"4921531P14Rik"	0	NA	NA	NA	NA	NA
"Tshz1"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"Zadh2"	0.516104083147874	-0.555335537120785	0.800369105616121	-0.693849291813044	0.487776726738759	NA
"Zfp407"	0.9729707947712	0.315521401021324	0.913315184305824	0.345468252847608	0.729742373341542	NA
"Cndp1"	0	NA	NA	NA	NA	NA
"Cndp2"	5.78277750684585	1.41711252652976	0.855802693935395	1.65588696620385	0.0977447115901081	0.999227153164369
"Fam69c"	0	NA	NA	NA	NA	NA
"Cyb5"	0.717013808068864	0.18550819629362	0.873287552260848	0.212425100773919	0.83177540501117	NA
"Fbxo15"	5.56487700890417	0.637219892517879	0.831607089948141	0.766251154205066	0.443526876144301	0.999227153164369
"Timm21"	0.729699304322415	-0.192598804115248	0.832053742506083	-0.231473995339718	0.816946585613013	NA
"Neto1"	0	NA	NA	NA	NA	NA
"Cbln2"	0	NA	NA	NA	NA	NA
"Socs6"	0.772061069850209	-0.21823580378329	0.844727365465362	-0.258350578784746	0.7961363545359	NA
"Rttn"	1.73653647811106	-0.29349532923558	1.07480851447509	-0.273067551366502	0.784801289387438	NA
"Mir6359"	0	NA	NA	NA	NA	NA
"Cd226"	0	NA	NA	NA	NA	NA
"Dok6"	0	NA	NA	NA	NA	NA
"Tmx3"	2.67564089386481	0.460457919935272	0.999292216205626	0.460784055422406	0.644953542276293	NA
"1700030N03Rik"	0	NA	NA	NA	NA	NA
"Ighmbp2"	0.951789912007303	0.375582832060041	0.947740176567793	0.39629303615702	0.691888863954796	NA
"Mrpl21"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Mir6984"	0	NA	NA	NA	NA	NA
"Cpt1a"	5.57756250515772	0.420276794974236	0.830608731612837	0.505986487955842	0.612866135272065	0.999227153164369
"Mtl5"	0	NA	NA	NA	NA	NA
"Gal"	0	NA	NA	NA	NA	NA
"Ppp6r3"	8.08604488609505	-0.624504923041644	0.761373492605403	-0.820234653697494	0.412082350370863	0.999227153164369
"Lrp5"	3.22561135603014	-0.265749977265057	0.954518103664645	-0.278412715531296	0.780695559652119	NA
"1810055G02Rik"	1.72385098185751	0.140966777324095	1.07526881240966	0.131099103495981	0.895696910349176	NA
"Suv420h1"	3.0774603437068	1.55725205384559	1.00421930557725	1.55070913813039	0.120971403609458	NA
"Chka"	1.45520849890163	0.38035293166523	1.07055957948714	0.355284226074965	0.722376671416592	NA
"Tcirg1"	1.22043239496319	0.166220962909453	1.04101570196227	0.159671907538122	0.873139531477074	NA
"Ndufs8"	1.8782088315075	2.09286539435205	1.07682293964353	1.94355572982581	0.0519490487564933	NA
"Aldh3b1"	0	NA	NA	NA	NA	NA
"Unc93b1"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"1700055N04Rik"	0	NA	NA	NA	NA	NA
"Aldh3b2"	0	NA	NA	NA	NA	NA
"Acy3"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"Tbx10"	0	NA	NA	NA	NA	NA
"Nudt8"	0.729699304322415	-0.192598804115248	0.832053742506083	-0.231473995339718	0.816946585613013	NA
"Doc2g"	0	NA	NA	NA	NA	NA
"Ndufv1"	4.87323419334241	0.133021154659417	0.861677364201319	0.154374665258513	0.877314328380733	NA
"Gstp1"	1.22043239496319	0.166220962909453	1.04101570196227	0.159671907538122	0.873139531477074	NA
"Gstp2"	0	NA	NA	NA	NA	NA
"BC021614"	0.482237704130426	-0.013750775887993	0.78797011559185	-0.017450885022035	0.986076914946203	NA
"Cabp2"	0	NA	NA	NA	NA	NA
"Cdk2ap2"	0.98565629102475	-0.0406860351197365	0.986808040163627	-0.0412299388166621	0.967112586234703	NA
"Pitpnm1"	0.247461600191988	-0.431760461295269	0.733298337348993	-0.58879236363219	0.556000569113249	NA
"Aip"	0.717013808068864	0.161411292747297	0.828084581884091	0.194921263212084	0.84545458782496	NA
"Tmem134"	0	NA	NA	NA	NA	NA
"Cabp4"	0	NA	NA	NA	NA	NA
"Gpr152"	0	NA	NA	NA	NA	NA
"Coro1b"	3.22561135603014	-0.262427631488402	0.964964952572934	-0.271955609153138	0.78565615204879	NA
"Ptprcap"	0	NA	NA	NA	NA	NA
"Rps6kb2"	1.00683717378865	-0.045290956387417	0.925322596782049	-0.0489461259726318	0.960962229679631	NA
"Carns1"	0	NA	NA	NA	NA	NA
"Tbc1d10c"	0	NA	NA	NA	NA	NA
"Ppp1ca"	9.57523493103806	0.0770554243470812	0.683748897112646	0.112695500749578	0.910271968408044	0.999227153164369
"Rad9a"	2.12567043169949	1.53200737126403	1.06702085147672	1.43578016225623	0.151064906402617	NA
"Clcf1"	0	NA	NA	NA	NA	NA
"Pold4"	0	NA	NA	NA	NA	NA
"Ssh3"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"Mir6985"	0	NA	NA	NA	NA	NA
"Ankrd13d"	0	NA	NA	NA	NA	NA
"Adrbk1"	2.50859754796127	-0.488096497522269	1.01564024822421	-0.48058010538247	0.630814957812799	NA
"Kdm2a"	3.44770196371502	0.196997168384538	0.949162649334331	0.207548378060069	0.835581614861158	NA
"Rhod"	0	NA	NA	NA	NA	NA
"A930001C03Rik"	0	NA	NA	NA	NA	NA
"Syt12"	0	NA	NA	NA	NA	NA
"2010003K11Rik"	0	NA	NA	NA	NA	NA
"Pcx"	0.977160904514403	-0.374179464552223	0.915513438432966	-0.408709964096961	0.682752520614522	NA
"Lrfn4"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Rce1"	1.21193700845284	-0.2235475926404	1.01684848986972	-0.219843560636099	0.82599299295236	NA
"Mir6986"	0	NA	NA	NA	NA	NA
"Gm960"	0	NA	NA	NA	NA	NA
"Sptbn2"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"Rbm4b"	0.482237704130426	-0.013750775887993	0.78797011559185	-0.017450885022035	0.986076914946203	NA
"Rbm4"	0	NA	NA	NA	NA	NA
"Rbm14-rbm4"	0	NA	NA	NA	NA	NA
"Rbm14"	3.42652108095113	0.208179114648726	0.939487972733384	0.221587844326566	0.824634746092007	NA
"Ccs"	1.44671311239128	-0.0328156815655008	1.04409184109468	-0.0314298802786307	0.974926711900925	NA
"Ccdc87"	0	NA	NA	NA	NA	NA
"Ctsf"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Actn3"	0.494923200383977	-0.509944709005495	0.776203402966891	-0.656973039613492	0.511198252052982	NA
"Zdhhc24"	0.503418586894324	-0.0294079971560355	0.78947349828837	-0.037250138503438	0.970285561583711	NA
"Bbs1"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Dpp3"	3.95531066035255	-0.379887724509537	0.907325180236748	-0.418689718729522	0.675442910528818	NA
"Peli3"	0.247461600191988	-0.431760461295269	0.733298337348993	-0.58879236363219	0.556000569113249	NA
"Mrpl11"	0.9983417872783	-0.445641328245064	0.96198874943672	-0.463250041651738	0.643185150748611	NA
"Npas4"	0	NA	NA	NA	NA	NA
"Slc29a2"	0.482237704130426	-0.013750775887993	0.78797011559185	-0.017450885022035	0.986076914946203	NA
"B3gnt1"	0.516104083147874	-0.555335537120785	0.800369105616121	-0.693849291813044	0.487776726738759	NA
"Brms1"	0.9729707947712	0.361117410550629	0.953908421011954	0.378566120810148	0.70501008446361	NA
"Rin1"	0.247461600191988	-0.431760461295269	0.733298337348993	-0.58879236363219	0.556000569113249	NA
"Cd248"	0	NA	NA	NA	NA	NA
"Tmem151a"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"Yif1a"	1.24161327772709	0.139419371635953	1.02570712292384	0.135925127670489	0.891880470817823	NA
"Cnih2"	0	NA	NA	NA	NA	NA
"Rab1b"	6.0070414966905	-0.936873660748362	0.816341376738852	-1.14764936268576	0.251113343101027	0.999227153164369
"Klc2"	0.9729707947712	0.315521401021324	0.913315184305824	0.345468252847608	0.729742373341542	NA
"Pacs1"	1.23311789121674	-0.241614976003134	1.02424276958246	-0.235896198810004	0.813513217936848	NA
