"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Hspe1"	3.002895724421	-0.0400833456720747	1.11587203983582	-0.0359210951086938	0.971345275256424	0.994490002626217
"Hspg2"	3.28173565008234	-1.10090378050807	1.11260587590036	-0.989482263534855	0.322427243468221	0.994490002626217
"Hsph1"	3.25514465220696	0.37411508596968	1.10378551286353	0.3389382100143	0.734656278902844	0.994490002626217
"Htatip2"	0.26675715607864	-0.486375777305959	0.817056545365717	-0.595277989099587	0.551657666430579	0.994490002626217
"Htatsf1"	0.495972410139099	-0.00644982997850094	0.897628842156918	-0.00718540857377377	0.994266922769189	0.994490002626217
"Htr1a"	0	NA	NA	NA	NA	NA
"Htr1b"	0	NA	NA	NA	NA	NA
"Htr1d"	0	NA	NA	NA	NA	NA
"Htr1f"	0	NA	NA	NA	NA	NA
"Htr2a"	0	NA	NA	NA	NA	NA
"Htr2b"	0.25	-0.47960771046473	0.81320293761986	-0.58977616567456	0.555340723855808	0.994490002626217
"Htr2c"	0	NA	NA	NA	NA	NA
"Htr3a"	0.26675715607864	-0.486375777305959	0.817056545365717	-0.595277989099587	0.551657666430579	0.994490002626217
"Htr3b"	0	NA	NA	NA	NA	NA
"Htr4"	0	NA	NA	NA	NA	NA
"Htr5a"	0	NA	NA	NA	NA	NA
"Htr5b"	0	NA	NA	NA	NA	NA
"Htr6"	0	NA	NA	NA	NA	NA
"Htr7"	0	NA	NA	NA	NA	NA
"Htra1"	0	NA	NA	NA	NA	NA
"Htra2"	0.998221337925062	0.478018049483847	1.08337666633364	0.441229781237169	0.659046655113472	0.994490002626217
"Htra3"	0	NA	NA	NA	NA	NA
"Htra4"	0	NA	NA	NA	NA	NA
"Htt"	2.31847648652506	-0.590079033117413	1.14228084100719	-0.516579646557949	0.605449626842244	0.994490002626217
"Hunk"	0.25	-0.47960771046473	0.81320293761986	-0.58977616567456	0.555340723855808	0.994490002626217
"Hus1"	1.22018247783918	1.37266974656304	1.09292734298213	1.25595699968271	0.209131560794024	0.994490002626217
"Hus1b"	0	NA	NA	NA	NA	NA
"Huwe1"	16.1570390541834	-0.318482725867553	0.727321935368499	-0.437884120332757	0.661470287421127	0.994490002626217
"Hvcn1"	0.25	-0.47960771046473	0.81320293761986	-0.58977616567456	0.555340723855808	0.994490002626217
"Hyal1"	0.48871829599276	0.642380467914548	0.899991660031356	0.713762689636665	0.475373934405247	0.994490002626217
"Hyal2"	0.492745885853662	-0.00935000009991939	0.896060554975212	-0.0104345627625334	0.99167457455218	0.994490002626217
"Hyal3"	0	NA	NA	NA	NA	NA
"Hyal4"	0	NA	NA	NA	NA	NA
"Hyal5"	0	NA	NA	NA	NA	NA
"Hyal6"	0	NA	NA	NA	NA	NA
"Hydin"	0.242745885853662	0.468293135025991	0.810919419181774	0.577484179005732	0.563612423167137	0.994490002626217
"Hyi"	0	NA	NA	NA	NA	NA
"Hykk"	0	NA	NA	NA	NA	NA
"Hyls1"	0.491944820278197	0.561099826343705	0.858000400306612	0.653962196454911	0.513136161314014	0.994490002626217
"Hyou1"	4.51464769413926	-0.0542507506509923	1.04464469473759	-0.0519322511513064	0.958582676236866	0.994490002626217
"Hypk"	1.23146418184642	0.204168915490717	1.1123905320112	0.18354068073699	0.854373802262323	0.994490002626217
"I730028E13Rik"	0	NA	NA	NA	NA	NA
"I730030J21Rik"	0	NA	NA	NA	NA	NA
"I830012O16Rik"	0	NA	NA	NA	NA	NA
"I830077J02Rik"	0	NA	NA	NA	NA	NA
"Iah1"	0.245972410139099	0.46969695175694	0.811720171105678	0.578643932326021	0.56282945488239	0.994490002626217
"Iapp"	0	NA	NA	NA	NA	NA
"Iars"	6.4559902463171	0.649864761393934	0.97035103013943	0.669721308278051	0.503035465579827	0.994490002626217
"Iars2"	2.30171933044642	-0.593329798748267	1.14046034032289	-0.520254653116901	0.602886097437691	0.994490002626217
"Iba57"	0	NA	NA	NA	NA	NA
"Ibsp"	0	NA	NA	NA	NA	NA
"Ibtk"	0.734690706131859	0.91117025130977	0.998459603752856	0.912575979924479	0.361465592104564	0.994490002626217
"Ica1"	0.53351431215728	-0.601574779507629	0.875589563373812	-0.687051107815456	0.492050522706881	0.994490002626217
"Ica1l"	0	NA	NA	NA	NA	NA
"Icam1"	0.758701976356837	0.222880105605586	0.998021773760447	0.223321886821964	0.823284994148702	0.994490002626217
"Icam2"	0	NA	NA	NA	NA	NA
"Icam4"	0	NA	NA	NA	NA	NA
"Icam5"	0	NA	NA	NA	NA	NA
"Ick"	0.992745885853662	-0.471496118159247	1.05165237848249	-0.448338374739005	0.653909009488537	0.994490002626217
"Icmt"	0.495972410139099	-0.00644982997850094	0.897628842156918	-0.00718540857377377	0.994266922769189	0.994490002626217
"Icos"	0	NA	NA	NA	NA	NA
"Icosl"	0	NA	NA	NA	NA	NA
"Ict1"	0.25	-0.47960771046473	0.81320293761986	-0.58977616567456	0.555340723855808	0.994490002626217
"Id1"	0	NA	NA	NA	NA	NA
"Id2"	0	NA	NA	NA	NA	NA
"Id3"	0	NA	NA	NA	NA	NA
"Id4"	0	NA	NA	NA	NA	NA
"Ide"	4.79751520966151	-1.0319698062541	1.08089555682308	-0.954735912956497	0.339711263663363	0.994490002626217
"Idh1"	1.27626019801094	-0.768261227036531	1.11724847591983	-0.687636853927252	0.491681494085715	0.994490002626217
"Idh2"	3.25209465884553	0.0986293435974035	1.11459173306255	0.088489211494868	0.929487858682022	0.994490002626217
"Idh3a"	4.22710579212108	0.308690196443251	1.06305514657279	0.290380228568993	0.771525367710476	0.994490002626217
"Idh3b"	0.73871829599276	0.263419772889026	1.0295135912048	0.255868183906884	0.798052622568172	0.994490002626217
"Idh3g"	2.24644267585012	0.48963164527194	1.14139422969989	0.428976800943422	0.667940107648089	0.994490002626217
"Idi1"	0	NA	NA	NA	NA	NA
"Idi2"	0	NA	NA	NA	NA	NA
"Idnk"	0.26675715607864	-0.486375777305959	0.817056545365717	-0.595277989099587	0.551657666430579	0.994490002626217
"Ido1"	0	NA	NA	NA	NA	NA
"Ido2"	0	NA	NA	NA	NA	NA
"Ids"	0.25	-0.47960771046473	0.81320293761986	-0.58977616567456	0.555340723855808	0.994490002626217
"Idua"	0	NA	NA	NA	NA	NA
"Ier2"	4.23983535833882	0.547548855664873	1.05979229889286	0.516656760232063	0.605395785474787	0.994490002626217
"Ier3"	0.245972410139099	0.46969695175694	0.811720171105678	0.578643932326021	0.56282945488239	0.994490002626217
"Ier3ip1"	0.25	-0.47960771046473	0.81320293761986	-0.58977616567456	0.555340723855808	0.994490002626217
"Ier5"	0	NA	NA	NA	NA	NA
"Ier5l"	0	NA	NA	NA	NA	NA
"Iffo1"	0.492745885853662	-0.00935000009991939	0.896060554975212	-0.0104345627625334	0.99167457455218	0.994490002626217
"Iffo2"	0	NA	NA	NA	NA	NA
"Ifi202b"	0	NA	NA	NA	NA	NA
"Ifi203"	0	NA	NA	NA	NA	NA
"Ifi204"	0	NA	NA	NA	NA	NA
"Ifi205"	0	NA	NA	NA	NA	NA
"Ifi27"	0	NA	NA	NA	NA	NA
"Ifi27l2a"	0	NA	NA	NA	NA	NA
"Ifi27l2b"	0	NA	NA	NA	NA	NA
"Ifi30"	1.03351431215728	-1.22306654736187	1.06746401521708	-1.1457684099198	0.251890989387902	0.994490002626217
"Ifi35"	0.491944820278197	0.561099826343705	0.858000400306612	0.653962196454911	0.513136161314014	0.994490002626217
"Ifi44"	0	NA	NA	NA	NA	NA
"Ifi44l"	0	NA	NA	NA	NA	NA
"Ifi47"	0	NA	NA	NA	NA	NA
"Ifih1"	0	NA	NA	NA	NA	NA
"Ifit1"	0	NA	NA	NA	NA	NA
"Ifit2"	0	NA	NA	NA	NA	NA
"Ifit3"	0	NA	NA	NA	NA	NA
"Ifitm1"	1.02545913243548	-0.0340061440361579	1.05799742706752	-0.0321419912432242	0.974358816526494	0.994490002626217
"Ifitm10"	0	NA	NA	NA	NA	NA
"Ifitm2"	1.73693963391782	0.593641746206399	1.1453384735873	0.51831118913439	0.604241167412855	0.994490002626217
"Ifitm3"	2.97163034004968	0.566544647178574	1.11917967698872	0.506214202086771	0.612706286067926	0.994490002626217
"Ifitm5"	0	NA	NA	NA	NA	NA
"Ifitm6"	0	NA	NA	NA	NA	NA
"Ifitm7"	0	NA	NA	NA	NA	NA
"Ifltd1"	0	NA	NA	NA	NA	NA
"Ifna1"	0	NA	NA	NA	NA	NA
"Ifna11"	0	NA	NA	NA	NA	NA
"Ifna12"	0	NA	NA	NA	NA	NA
"Ifna13"	0	NA	NA	NA	NA	NA
"Ifna14"	0	NA	NA	NA	NA	NA
"Ifna15"	0	NA	NA	NA	NA	NA
"Ifna16"	0	NA	NA	NA	NA	NA
"Ifna2"	0	NA	NA	NA	NA	NA
"Ifna4"	0	NA	NA	NA	NA	NA
"Ifna5"	0	NA	NA	NA	NA	NA
"Ifna6"	0	NA	NA	NA	NA	NA
"Ifna7"	0	NA	NA	NA	NA	NA
"Ifna9"	0	NA	NA	NA	NA	NA
"Ifnab"	0	NA	NA	NA	NA	NA
"Ifnar1"	0.512729566217738	-0.0212695212088554	0.905571275495143	-0.023487407103572	0.981261483390953	0.994490002626217
"Ifnar2"	0	NA	NA	NA	NA	NA
"Ifnb1"	0	NA	NA	NA	NA	NA
"Ifne"	0	NA	NA	NA	NA	NA
"Ifng"	0	NA	NA	NA	NA	NA
"Ifngr1"	0	NA	NA	NA	NA	NA
"Ifngr2"	0	NA	NA	NA	NA	NA
"Ifnk"	0	NA	NA	NA	NA	NA
"Ifnl2"	0	NA	NA	NA	NA	NA
"Ifnl3"	0	NA	NA	NA	NA	NA
"Ifnlr1"	0	NA	NA	NA	NA	NA
"Ifnz"	0	NA	NA	NA	NA	NA
"Ifrd1"	2.03576323994324	-0.803642354295571	1.14565250379987	-0.701471302711832	0.4830089376593	0.994490002626217
"Ifrd2"	1.48066311627096	0.396409571817639	1.13003725201875	0.350793366421748	0.725743374186574	0.994490002626217
"Ift122"	0.73871829599276	0.263419772889026	1.0295135912048	0.255868183906884	0.798052622568172	0.994490002626217
"Ift140"	0.245972410139099	0.46969695175694	0.811720171105678	0.578643932326021	0.56282945488239	0.994490002626217
"Ift172"	0.492745885853662	-0.00935000009991939	0.896060554975212	-0.0104345627625334	0.99167457455218	0.994490002626217
"Ift20"	0.512729566217738	-0.0212695212088554	0.905571275495143	-0.023487407103572	0.981261483390953	0.994490002626217
"Ift22"	0	NA	NA	NA	NA	NA
"Ift27"	0	NA	NA	NA	NA	NA
"Ift43"	0.25	-0.47960771046473	0.81320293761986	-0.58977616567456	0.555340723855808	0.994490002626217
"Ift46"	0.734690706131859	0.91117025130977	0.998459603752856	0.912575979924479	0.361465592104564	0.994490002626217
"Ift52"	0.75	-0.813233299275858	0.962131744393487	-0.845241105508381	0.397976236151116	0.994490002626217
"Ift57"	0	NA	NA	NA	NA	NA
"Ift74"	0.509503041932302	-0.0241722660708255	0.904066482705125	-0.0267372660454106	0.97866928974255	0.994490002626217
"Ift80"	0.25	-0.47960771046473	0.81320293761986	-0.58977616567456	0.555340723855808	0.994490002626217
"Ift81"	0	NA	NA	NA	NA	NA
"Ift88"	0.245972410139099	0.46969695175694	0.811720171105678	0.578643932326021	0.56282945488239	0.994490002626217
"Igbp1"	1.50467438649594	-0.0251107965582236	1.13084903414599	-0.022205259765011	0.982284221940473	0.994490002626217
"Igbp1b"	0	NA	NA	NA	NA	NA
"Igdcc3"	0	NA	NA	NA	NA	NA
"Igdcc4"	0.5	-0.569152348835295	0.859179169557337	-0.662437322739717	0.507690990953801	0.994490002626217
"Igf1"	0	NA	NA	NA	NA	NA
"Igf1r"	0.492745885853662	-0.00935000009991939	0.896060554975212	-0.0104345627625334	0.99167457455218	0.994490002626217
"Igf2"	0	NA	NA	NA	NA	NA
"Igf2bp1"	10.4569307777391	0.645975938378917	0.838691625020057	0.770218658572475	0.441170197633368	0.994490002626217
"Igf2bp2"	2.0109509041428	-0.042238519640916	1.14414264384447	-0.0369171797486623	0.970551041625751	0.994490002626217
"Igf2bp3"	4.26464769413926	0.0617152836547804	1.05596970654605	0.0584441800481606	0.953394824301923	0.994490002626217
"Igf2os"	0	NA	NA	NA	NA	NA
"Igf2r"	0.242745885853662	0.468293135025991	0.810919419181774	0.577484179005732	0.563612423167137	0.994490002626217
"Igfals"	0	NA	NA	NA	NA	NA
"Igfbp1"	0	NA	NA	NA	NA	NA
"Igfbp2"	2.83846016688913	-0.82637908030651	1.13871839566136	-0.725709783432939	0.468016702900997	0.994490002626217
"Igfbp3"	1.28898976422868	-0.268229808290038	1.11449803639455	-0.24067319953095	0.809808412154633	0.994490002626217
"Igfbp4"	0.26675715607864	-0.486375777305959	0.817056545365717	-0.595277989099587	0.551657666430579	0.994490002626217
"Igfbp5"	0.51675715607864	-0.681908688375413	0.914200304015763	-0.745907308693757	0.455723409897999	0.994490002626217
"Igfbp6"	0	NA	NA	NA	NA	NA
"Igfbp7"	0	NA	NA	NA	NA	NA
"Igfbpl1"	0	NA	NA	NA	NA	NA
"Igfl3"	0	NA	NA	NA	NA	NA
"Igflr1"	0	NA	NA	NA	NA	NA
"Igfn1"	0	NA	NA	NA	NA	NA
"Ighmbp2"	0.491944820278197	0.561099826343705	0.858000400306612	0.653962196454911	0.513136161314014	0.994490002626217
"Igip"	0	NA	NA	NA	NA	NA
"Igj"	0	NA	NA	NA	NA	NA
"Igll1"	0	NA	NA	NA	NA	NA
"Iglon5"	0	NA	NA	NA	NA	NA
"Igsf1"	0	NA	NA	NA	NA	NA
"Igsf10"	0.26675715607864	-0.486375777305959	0.817056545365717	-0.595277989099587	0.551657666430579	0.994490002626217
"Igsf11"	0	NA	NA	NA	NA	NA
"Igsf21"	0	NA	NA	NA	NA	NA
"Igsf23"	0	NA	NA	NA	NA	NA
"Igsf3"	0.974210067700084	1.14120125439583	1.05415661143997	1.08257278094282	0.278998094300244	0.994490002626217
"Igsf5"	0	NA	NA	NA	NA	NA
"Igsf6"	0	NA	NA	NA	NA	NA
"Igsf8"	0.995972410139099	-0.46838858981054	1.05219309196479	-0.445154595090438	0.656208036875214	0.994490002626217
"Igsf9"	1.03351431215728	-1.22306654736187	1.06746401521708	-1.1457684099198	0.251890989387902	0.994490002626217
"Igsf9b"	0	NA	NA	NA	NA	NA
"Igtp"	0	NA	NA	NA	NA	NA
"Ihh"	0	NA	NA	NA	NA	NA
"Iigp1"	0	NA	NA	NA	NA	NA
"Ik"	1.77545913243548	-0.628154281223513	1.14230607771604	-0.549900148022901	0.58238786270114	0.994490002626217
"Ikbip"	0	NA	NA	NA	NA	NA
"Ikbkap"	2.24644267585012	0.48963164527194	1.14139422969989	0.428976800943422	0.667940107648089	0.994490002626217
"Ikbkb"	0.752248927785963	0.217870660500195	0.996294512037515	0.218680980240099	0.826898565972763	0.994490002626217
"Ikbke"	0	NA	NA	NA	NA	NA
"Ikbkg"	0.26675715607864	-0.486375777305959	0.817056545365717	-0.595277989099587	0.551657666430579	0.994490002626217
"Ikzf1"	0	NA	NA	NA	NA	NA
"Ikzf2"	0	NA	NA	NA	NA	NA
"Ikzf3"	0	NA	NA	NA	NA	NA
"Ikzf4"	0	NA	NA	NA	NA	NA
"Ikzf5"	0.97743659198552	1.15699760959708	1.05756782443347	1.09401740755197	0.273947343651258	0.994490002626217
"Il10"	0	NA	NA	NA	NA	NA
"Il10ra"	0	NA	NA	NA	NA	NA
"Il10rb"	0	NA	NA	NA	NA	NA
"Il11"	0	NA	NA	NA	NA	NA
"Il11ra1"	0	NA	NA	NA	NA	NA
"Il11ra2"	0	NA	NA	NA	NA	NA
"Il12a"	0	NA	NA	NA	NA	NA
"Il12b"	0	NA	NA	NA	NA	NA
"Il12rb1"	0	NA	NA	NA	NA	NA
"Il12rb2"	0.25	-0.47960771046473	0.81320293761986	-0.58977616567456	0.555340723855808	0.994490002626217
"Il13"	0	NA	NA	NA	NA	NA
"Il13ra1"	0.242745885853662	0.468293135025991	0.810919419181774	0.577484179005732	0.563612423167137	0.994490002626217
"Il13ra2"	0	NA	NA	NA	NA	NA
"Il15"	0	NA	NA	NA	NA	NA
"Il15ra"	0	NA	NA	NA	NA	NA
"Il16"	0	NA	NA	NA	NA	NA
"Il17a"	0	NA	NA	NA	NA	NA
"Il17b"	0	NA	NA	NA	NA	NA
"Il17c"	0	NA	NA	NA	NA	NA
"Il17d"	0	NA	NA	NA	NA	NA
"Il17f"	0	NA	NA	NA	NA	NA
"Il17ra"	0	NA	NA	NA	NA	NA
"Il17rb"	0	NA	NA	NA	NA	NA
"Il17rc"	0	NA	NA	NA	NA	NA
"Il17rd"	1.24419374806416	0.689565056726696	1.11448343236281	0.618730648390844	0.536093816027586	0.994490002626217
"Il17re"	0	NA	NA	NA	NA	NA
"Il18"	0	NA	NA	NA	NA	NA
"Il18bp"	0	NA	NA	NA	NA	NA
"Il18r1"	0	NA	NA	NA	NA	NA
"Il18rap"	0	NA	NA	NA	NA	NA
"Il19"	0	NA	NA	NA	NA	NA
"Il1a"	0	NA	NA	NA	NA	NA
"Il1b"	0	NA	NA	NA	NA	NA
"Il1bos"	0	NA	NA	NA	NA	NA
"Il1f10"	0	NA	NA	NA	NA	NA
"Il1f5"	0	NA	NA	NA	NA	NA
"Il1f6"	0	NA	NA	NA	NA	NA
"Il1f8"	0	NA	NA	NA	NA	NA
"Il1f9"	0	NA	NA	NA	NA	NA
"Il1r1"	0	NA	NA	NA	NA	NA
"Il1r2"	0.25	-0.47960771046473	0.81320293761986	-0.58977616567456	0.555340723855808	0.994490002626217
"Il1rap"	0	NA	NA	NA	NA	NA
"Il1rapl1"	0	NA	NA	NA	NA	NA
"Il1rapl2"	0	NA	NA	NA	NA	NA
"Il1rl1"	0	NA	NA	NA	NA	NA
"Il1rl2"	0	NA	NA	NA	NA	NA
"Il1rn"	0	NA	NA	NA	NA	NA
"Il2"	0	NA	NA	NA	NA	NA
"Il20"	0	NA	NA	NA	NA	NA
"Il20ra"	0	NA	NA	NA	NA	NA
"Il20rb"	0	NA	NA	NA	NA	NA
"Il21"	0	NA	NA	NA	NA	NA
"Il21r"	0	NA	NA	NA	NA	NA
"Il22"	0	NA	NA	NA	NA	NA
"Il22ra1"	0	NA	NA	NA	NA	NA
"Il22ra2"	0	NA	NA	NA	NA	NA
"Il23a"	0	NA	NA	NA	NA	NA
"Il23r"	0	NA	NA	NA	NA	NA
"Il24"	0	NA	NA	NA	NA	NA
"Il25"	0	NA	NA	NA	NA	NA
"Il27"	0	NA	NA	NA	NA	NA
"Il27ra"	0	NA	NA	NA	NA	NA
"Il2ra"	0	NA	NA	NA	NA	NA
"Il2rb"	0	NA	NA	NA	NA	NA
"Il2rg"	0	NA	NA	NA	NA	NA
"Il3"	0	NA	NA	NA	NA	NA
"Il31"	0	NA	NA	NA	NA	NA
"Il31ra"	0	NA	NA	NA	NA	NA
"Il33"	0	NA	NA	NA	NA	NA
"Il34"	0.731464181846422	0.908168523001043	0.997585770343136	0.910366356457414	0.362629334356597	0.994490002626217
"Il3ra"	0	NA	NA	NA	NA	NA
"Il4"	0	NA	NA	NA	NA	NA
"Il4i1"	0	NA	NA	NA	NA	NA
"Il4ra"	0	NA	NA	NA	NA	NA
"Il5"	0	NA	NA	NA	NA	NA
"Il5ra"	0	NA	NA	NA	NA	NA
"Il6"	0	NA	NA	NA	NA	NA
"Il6ra"	0	NA	NA	NA	NA	NA
"Il6st"	1.49419374806416	0.41387767716148	1.14097296911487	0.362741001202294	0.716798368278819	0.994490002626217
"Il7"	0	NA	NA	NA	NA	NA
"Il7r"	0	NA	NA	NA	NA	NA
"Il9"	0	NA	NA	NA	NA	NA
"Il9r"	0	NA	NA	NA	NA	NA
"Ildr1"	0.73871829599276	0.263419772889026	1.0295135912048	0.255868183906884	0.798052622568172	0.994490002626217
"Ildr2"	0	NA	NA	NA	NA	NA
"Ilf2"	2.49644267585012	0.287474489183714	1.1334283479118	0.253632697394017	0.799779333567655	0.994490002626217
"Ilf3"	6.05265986186847	0.105223638941329	0.997184904573992	0.1055206897524	0.915962653588211	0.994490002626217
"Ilk"	0.48871829599276	0.642380467914548	0.899991660031356	0.713762689636665	0.475373934405247	0.994490002626217
"Ilkap"	0.5	-0.569152348835295	0.859179169557337	-0.662437322739717	0.507690990953801	0.994490002626217
"Iltifb"	0	NA	NA	NA	NA	NA
"Ilvbl"	0.242745885853662	0.468293135025991	0.810919419181774	0.577484179005732	0.563612423167137	0.994490002626217
"Immp1l"	0	NA	NA	NA	NA	NA
"Immp2l"	0	NA	NA	NA	NA	NA
"Immt"	2.50449785557193	-0.350032219282187	1.143475824583	-0.306112478949727	0.759519006885351	0.994490002626217
"Imp3"	0.25	-0.47960771046473	0.81320293761986	-0.58977616567456	0.555340723855808	0.994490002626217
"Imp4"	1.98549177170732	-0.691430084446062	1.13604204583928	-0.608630716599273	0.542769239729275	0.994490002626217
"Impa1"	1.47018247783918	0.893531833339436	1.13049624124151	0.790389035135718	0.429300603782915	0.994490002626217
"Impa2"	1.23066311627096	0.701096244705418	1.11097970759206	0.631061251537144	0.528000475674594	0.994490002626217
"Impact"	1.72018247783918	0.570486993643602	1.141087325021	0.499950337835105	0.617110046538741	0.994490002626217
"Impad1"	2.28173565008234	-0.590699199202973	1.14013551750783	-0.518095603664866	0.604391567457319	0.994490002626217
"Impdh1"	0.51675715607864	-0.681908688375413	0.914200304015763	-0.745907308693757	0.455723409897999	0.994490002626217
"Impdh2"	0	NA	NA	NA	NA	NA
"Impg1"	0	NA	NA	NA	NA	NA
"Impg2"	0	NA	NA	NA	NA	NA
"Ina"	0.51675715607864	-0.681908688375413	0.914200304015763	-0.745907308693757	0.455723409897999	0.994490002626217
"Inadl"	0.25	-0.47960771046473	0.81320293761986	-0.58977616567456	0.555340723855808	0.994490002626217
"Inca1"	0	NA	NA	NA	NA	NA
"Incenp"	3.52915592243194	-0.055099132175318	1.09062703637367	-0.0505205999280217	0.959707533995349	0.994490002626217
"Inf2"	1.31300103445366	-0.699349739888374	1.0946321555899	-0.638890184540115	0.522894373791095	0.994490002626217
"Ing1"	2.27143154257458	-0.53886723162307	1.1454479070058	-0.470442373090252	0.638038996687281	0.994490002626217
"Ing2"	0.26675715607864	-0.486375777305959	0.817056545365717	-0.595277989099587	0.551657666430579	0.994490002626217
"Ing3"	1.01272956621774	-0.537689558599723	1.0856712896747	-0.495259996016688	0.620416605198797	0.994490002626217
"Ing4"	0.26675715607864	-0.486375777305959	0.817056545365717	-0.595277989099587	0.551657666430579	0.994490002626217
"Ing5"	1.01675715607864	-1.19537169955716	1.06216313100277	-1.12541253284572	0.260414262686166	0.994490002626217
"Inha"	0	NA	NA	NA	NA	NA
"Inhba"	0	NA	NA	NA	NA	NA
"Inhbb"	0	NA	NA	NA	NA	NA
"Inhbc"	0.26675715607864	-0.486375777305959	0.817056545365717	-0.595277989099587	0.551657666430579	0.994490002626217
"Inhbe"	0	NA	NA	NA	NA	NA
"Inip"	1.75467438649594	-0.21106384606716	1.1404064775514	-0.18507773344145	0.853168066026088	0.994490002626217
"Inmt"	0	NA	NA	NA	NA	NA
"Ino80"	2.5109509041428	-0.374220030578716	1.13295819862529	-0.330303475479312	0.741170667121207	0.994490002626217
"Ino80b"	0.492745885853662	-0.00935000009991939	0.896060554975212	-0.0104345627625334	0.99167457455218	0.994490002626217
"Ino80c"	1.0095030419323	-0.541054537028779	1.0852358884599	-0.498559384906269	0.618089823769314	0.994490002626217
"Ino80d"	0.492745885853662	-0.00935000009991939	0.896060554975212	-0.0104345627625334	0.99167457455218	0.994490002626217
"Ino80dos"	0.25	-0.47960771046473	0.81320293761986	-0.58977616567456	0.555340723855808	0.994490002626217
"Ino80e"	0.245972410139099	0.46969695175694	0.811720171105678	0.578643932326021	0.56282945488239	0.994490002626217
"Inpp1"	0	NA	NA	NA	NA	NA
"Inpp4a"	0	NA	NA	NA	NA	NA
"Inpp4b"	0	NA	NA	NA	NA	NA
"Inpp5a"	0	NA	NA	NA	NA	NA
"Inpp5b"	0.73871829599276	0.263419772889026	1.0295135912048	0.255868183906884	0.798052622568172	0.994490002626217
"Inpp5d"	2.02770806022144	-0.0513763073945446	1.144669091014	-0.0448831088371865	0.964200480470974	0.994490002626217
"Inpp5e"	0.745972410139099	-0.255182481119857	0.994855377597309	-0.256502087505575	0.797563168751199	0.994490002626217
"Inpp5f"	0.491944820278197	0.561099826343705	0.858000400306612	0.653962196454911	0.513136161314014	0.994490002626217
"Inpp5j"	0	NA	NA	NA	NA	NA
"Inpp5k"	0.485491771707323	0.559823580986157	0.857424599908716	0.652912898750231	0.513812432848376	0.994490002626217
"Inppl1"	1.2554754520714	-0.269386297090022	1.12894089490912	-0.238618601119688	0.811401340121451	0.994490002626217
"Ins1"	0	NA	NA	NA	NA	NA
"Ins2"	0	NA	NA	NA	NA	NA
"Insc"	0	NA	NA	NA	NA	NA
"Insig1"	1.23066311627096	0.701096244705418	1.11097970759206	0.631061251537144	0.528000475674594	0.994490002626217
"Insig2"	0.25	-0.47960771046473	0.81320293761986	-0.58977616567456	0.555340723855808	0.994490002626217
"Insl3"	0	NA	NA	NA	NA	NA
"Insl5"	0	NA	NA	NA	NA	NA
"Insl6"	0	NA	NA	NA	NA	NA
"Insm1"	0.25	-0.47960771046473	0.81320293761986	-0.58977616567456	0.555340723855808	0.994490002626217
"Insm2"	0	NA	NA	NA	NA	NA
"Insr"	0.25	-0.47960771046473	0.81320293761986	-0.58977616567456	0.555340723855808	0.994490002626217
"Insrr"	0	NA	NA	NA	NA	NA
"Ints1"	1.76417742842824	0.159088281820327	1.14544619953289	0.138887607192029	0.889538964079184	0.994490002626217
"Ints10"	1.49419374806416	0.41387767716148	1.14097296911487	0.362741001202294	0.716798368278819	0.994490002626217
"Ints12"	0.779486722296378	-0.281002419168208	1.00370115716018	-0.279966220187752	0.779503421308016	0.994490002626217
"Ints2"	0.26675715607864	-0.486375777305959	0.817056545365717	-0.595277989099587	0.551657666430579	0.994490002626217
"Ints3"	2.24016615820326	0.142522375813744	1.14108905236243	0.124900309505798	0.900602473340655	0.994490002626217
"Ints4"	2.49644267585012	0.287474489183714	1.1334283479118	0.253632697394017	0.799779333567655	0.994490002626217
"Ints5"	1.24499481363962	0.187043564576957	1.11101843282693	0.168353250540617	0.866305383756159	0.994490002626217
"Ints6"	0.73871829599276	0.263419772889026	1.0295135912048	0.255868183906884	0.798052622568172	0.994490002626217
"Ints7"	2.01175196971827	-0.395960507663789	1.14543025928848	-0.345687137608668	0.729577851710049	0.994490002626217
"Ints8"	3.01014983856734	-0.328322361809342	1.12105847187873	-0.292868186669267	0.769622906529839	0.994490002626217
"Ints9"	1.02545913243548	-0.0340061440361579	1.05799742706752	-0.0321419912432242	0.974358816526494	0.994490002626217
"Intu"	0.245972410139099	0.46969695175694	0.811720171105678	0.578643932326021	0.56282945488239	0.994490002626217
"Invs"	0	NA	NA	NA	NA	NA
"Ip6k1"	1.26820501828914	0.180894616215445	1.11522397345727	0.162204741397962	0.871144626151364	0.994490002626217
"Ip6k2"	0.745972410139099	-0.255182481119857	0.994855377597309	-0.256502087505575	0.797563168751199	0.994490002626217
"Ip6k3"	0	NA	NA	NA	NA	NA
"Ipcef1"	0	NA	NA	NA	NA	NA
"Ipmk"	1.0054754520714	-0.0294836117096884	1.10511269661804	-0.0266792805837059	0.97871553894873	0.994490002626217
"Ipo11"	3.0069233142819	-0.33532472306703	1.11632827994502	-0.30038182234669	0.763885927527703	0.994490002626217
"Ipo13"	0.759503041932302	-0.303880763527641	1.03469736769822	-0.293690477055772	0.768994431787959	0.994490002626217
"Ipo4"	2.73533750276689	0.428635861017834	1.13360722278418	0.378116734264528	0.705343877431114	0.994490002626217
